"","run","otu1","otu2","sig.residCor"
"71442","run8","ITSall_OTUa_5220","ITSall_OTUa_3426",0.15962828382678
"71443","run8","ITSall_OTUa_5220","ITSall_OTUa_2979",0.143706598817597
"71444","run8","ITSall_OTUa_5220","ITSall_OTUa_3123",0.118138794471249
"71446","run8","ITSall_OTUa_5220","ITSall_OTUa_3856",0.210321780927978
"71448","run8","ITSall_OTUa_5220","ITSall_OTUb_6617",0.170811657254396
"71449","run8","ITSall_OTUa_5220","ITSall_OTUb_6625",0.192391105692958
"71450","run8","ITSall_OTUa_5220","ITSall_OTUb_6268",0.283243727354462
"71451","run8","ITSall_OTUa_5220","ITSall_OTUb_4992",0.166056435029627
"71452","run8","ITSall_OTUa_5220","ITSall_OTUb_8054",0.271978531722238
"71453","run8","ITSall_OTUa_5220","ITSall_OTUb_8287",0.337507067367029
"71454","run8","ITSall_OTUa_5220","ITSall_OTUb_8000",0.361969458051245
"71455","run8","ITSall_OTUa_5220","ITSall_OTUb_7195",0.410966202418775
"71456","run8","ITSall_OTUa_5220","ITSall_OTUb_7600",0.230882826761804
"71458","run8","ITSall_OTUa_5220","ITSall_OTUb_7311",0.304002925541241
"71459","run8","ITSall_OTUa_5220","ITSall_OTUb_429",0.0986578956467294
"71462","run8","ITSall_OTUa_5220","ITSall_OTUb_2612",0.355735769721636
"71464","run8","ITSall_OTUa_5220","ITSall_OTUb_2480",0.318909704055915
"71466","run8","ITSall_OTUa_5220","ITSall_OTUb_2893",0.161931552653836
"71467","run8","ITSall_OTUa_5220","ITSall_OTUb_3013",0.423575668053111
"71468","run8","ITSall_OTUa_5220","ITSall_OTUb_2957",0.106881413247944
"71469","run8","ITSall_OTUa_5220","ITSall_OTUc_2088",0.168972550435035
"71471","run8","ITSall_OTUa_5220","ITSall_OTUc_2872",0.47700200401852
"71472","run8","ITSall_OTUa_5220","ITSall_OTUc_577",0.162749253827653
"71474","run8","ITSall_OTUa_5220","ITSall_OTUc_723",0.164444264453723
"71477","run8","ITSall_OTUa_5220","ITSall_OTUc_967",0.313739636395342
"71481","run8","ITSall_OTUa_5220","ITSall_OTUd_1277",0.151214085878888
"71482","run8","ITSall_OTUa_5220","ITSall_OTUd_8215",0.315050639142104
"71483","run8","ITSall_OTUa_5220","ITSall_OTUd_5666",0.237621037250782
"71484","run8","ITSall_OTUa_5220","ITSall_OTUd_469",0.443997006396787
"71487","run8","ITSall_OTUa_5220","ITSall_OTUd_517",0.259882577978842
"71489","run8","ITSall_OTUa_5220","ITSall_OTUd_419",0.34184923133416
"71491","run8","ITSall_OTUa_5220","ITSall_OTUd_557",0.371973901861644
"71492","run8","ITSall_OTUa_5220","ITSall_OTUd_526",0.195018291078769
"71494","run8","ITSall_OTUa_5220","ITSall_OTUd_533",0.442285760423144
"71495","run8","ITSall_OTUa_5220","ITSall_OTUd_596",0.149896452026248
"71500","run8","ITSall_OTUa_5220","ITSall_OTUd_168",0.250831755853976
"71501","run8","ITSall_OTUa_5220","ITSall_OTUd_146",0.215611300293528
"71502","run8","ITSall_OTUa_5220","ITSall_OTUd_148",0.11254163393522
"71507","run8","ITSall_OTUa_5220","ITSall_OTUd_80",0.117734416316522
"71509","run8","ITSall_OTUa_5220","ITSall_OTUd_85",0.202283001956283
"71513","run8","ITSall_OTUa_5220","ITSall_OTUd_292",0.134563595238986
"71514","run8","ITSall_OTUa_5220","ITSall_OTUd_308",0.179084816293528
"71515","run8","ITSall_OTUa_5220","ITSall_OTUd_340",0.247710688543886
"71516","run8","ITSall_OTUa_5220","ITSall_OTUd_341",0.326036207548437
"71517","run8","ITSall_OTUa_5220","ITSall_OTUd_349",0.207827837746881
"71519","run8","ITSall_OTUa_5220","ITSall_OTUd_206",0.204398577783713
"71520","run8","ITSall_OTUa_5220","ITSall_OTUd_217",0.188569784595858
"71521","run8","ITSall_OTUa_5220","ITSall_OTUd_221",0.269620887510253
"71522","run8","ITSall_OTUa_5220","ITSall_OTUd_188",0.136721419546634
"71524","run8","ITSall_OTUa_5220","ITSall_OTUd_222",0.15165878825183
"71525","run8","ITSall_OTUa_5220","ITSall_OTUd_1055",0.487046547656739
"71526","run8","ITSall_OTUa_5220","ITSall_OTUd_769",0.508226303359654
"71527","run8","ITSall_OTUa_5220","ITSall_OTUd_721",0.24975026521989
"71528","run8","ITSall_OTUa_5220","ITSall_OTUd_872",0.518225427316121
"71625","run8","ITSall_OTUa_5154","ITSall_OTUa_3856",0.0650016539319194
"71631","run8","ITSall_OTUa_5154","ITSall_OTUb_8054",0.079579206167702
"71632","run8","ITSall_OTUa_5154","ITSall_OTUb_8287",0.104593496026906
"71633","run8","ITSall_OTUa_5154","ITSall_OTUb_8000",0.0990223133168093
"71634","run8","ITSall_OTUa_5154","ITSall_OTUb_7195",0.121966459021937
"71635","run8","ITSall_OTUa_5154","ITSall_OTUb_7600",0.0644278708731087
"71637","run8","ITSall_OTUa_5154","ITSall_OTUb_7311",0.0887167688302016
"71641","run8","ITSall_OTUa_5154","ITSall_OTUb_2612",0.106211131044106
"71646","run8","ITSall_OTUa_5154","ITSall_OTUb_3013",0.121983929038746
"71650","run8","ITSall_OTUa_5154","ITSall_OTUc_2872",0.140183130041495
"71651","run8","ITSall_OTUa_5154","ITSall_OTUc_577",0.0439976253866056
"71656","run8","ITSall_OTUa_5154","ITSall_OTUc_967",0.0864652250693693
"71663","run8","ITSall_OTUa_5154","ITSall_OTUd_469",0.134849775880385
"71668","run8","ITSall_OTUa_5154","ITSall_OTUd_419",0.0999347717268953
"71670","run8","ITSall_OTUa_5154","ITSall_OTUd_557",0.103071953380917
"71673","run8","ITSall_OTUa_5154","ITSall_OTUd_533",0.136950696543935
"71679","run8","ITSall_OTUa_5154","ITSall_OTUd_168",0.0776587249282176
"71688","run8","ITSall_OTUa_5154","ITSall_OTUd_85",0.0581645086690522
"71693","run8","ITSall_OTUa_5154","ITSall_OTUd_308",0.0482826402503142
"71699","run8","ITSall_OTUa_5154","ITSall_OTUd_217",0.0536820522358578
"71700","run8","ITSall_OTUa_5154","ITSall_OTUd_221",0.0795152396792985
"71704","run8","ITSall_OTUa_5154","ITSall_OTUd_1055",0.146393042757576
"71705","run8","ITSall_OTUa_5154","ITSall_OTUd_769",0.148170371240485
"71707","run8","ITSall_OTUa_5154","ITSall_OTUd_872",0.153187468275339
"71709","run8","ITSall_OTUa_4710","ITSall_OTUa_3426",0.0779465045887943
"71710","run8","ITSall_OTUa_4710","ITSall_OTUa_2979",0.0551828289998706
"71713","run8","ITSall_OTUa_4710","ITSall_OTUa_3856",0.0882235363087119
"71714","run8","ITSall_OTUa_4710","ITSall_OTUb_6068",-0.064142798322375
"71716","run8","ITSall_OTUa_4710","ITSall_OTUb_6625",0.101277514282882
"71718","run8","ITSall_OTUa_4710","ITSall_OTUb_4992",0.0766762573522024
"71719","run8","ITSall_OTUa_4710","ITSall_OTUb_8054",0.119543468305955
"71720","run8","ITSall_OTUa_4710","ITSall_OTUb_8287",0.163114393427998
"71729","run8","ITSall_OTUa_4710","ITSall_OTUb_2612",0.127569172632847
"71731","run8","ITSall_OTUa_4710","ITSall_OTUb_2480",0.144388171487017
"71733","run8","ITSall_OTUa_4710","ITSall_OTUb_2893",0.122761831946008
"71735","run8","ITSall_OTUa_4710","ITSall_OTUb_2957",0.068379990099509
"71743","run8","ITSall_OTUa_4710","ITSall_OTUc_6",0.0535054459149313
"71746","run8","ITSall_OTUa_4710","ITSall_OTUd_46",-0.0101299483161491
"71760","run8","ITSall_OTUa_4710","ITSall_OTUd_529",0.0664387798896406
"71761","run8","ITSall_OTUa_4710","ITSall_OTUd_533",0.195496825229311
"71763","run8","ITSall_OTUa_4710","ITSall_OTUd_571",-0.0686382783824145
"71765","run8","ITSall_OTUa_4710","ITSall_OTUd_111",0.0248537106049004
"71768","run8","ITSall_OTUa_4710","ITSall_OTUd_146",0.114517811437291
"71770","run8","ITSall_OTUa_4710","ITSall_OTUd_154",-0.049226531430309
"71773","run8","ITSall_OTUa_4710","ITSall_OTUd_9",-0.0719980353132668
"71774","run8","ITSall_OTUa_4710","ITSall_OTUd_80",0.0642380351078508
"71777","run8","ITSall_OTUa_4710","ITSall_OTUd_86",-0.083780552369104
"71796","run8","ITSall_OTUa_4710","ITSall_OTUd_4405",-0.112936146642097
"71797","run8","ITSall_OTUa_3426","ITSall_OTUa_2979",0.078295198912886
"71800","run8","ITSall_OTUa_3426","ITSall_OTUa_3856",0.11766042911174
"71802","run8","ITSall_OTUa_3426","ITSall_OTUb_6617",0.0910516956158384
"71803","run8","ITSall_OTUa_3426","ITSall_OTUb_6625",0.126328500029978
"71805","run8","ITSall_OTUa_3426","ITSall_OTUb_4992",0.0984924378886501
"71806","run8","ITSall_OTUa_3426","ITSall_OTUb_8054",0.154020181769894
"71807","run8","ITSall_OTUa_3426","ITSall_OTUb_8287",0.207459928269916
"71808","run8","ITSall_OTUa_3426","ITSall_OTUb_8000",0.124553377353586
"71809","run8","ITSall_OTUa_3426","ITSall_OTUb_7195",0.211865031961189
"71816","run8","ITSall_OTUa_3426","ITSall_OTUb_2612",0.17258339821177
"71818","run8","ITSall_OTUa_3426","ITSall_OTUb_2480",0.191738916073395
"71820","run8","ITSall_OTUa_3426","ITSall_OTUb_2893",0.152151985331523
"71821","run8","ITSall_OTUa_3426","ITSall_OTUb_3013",0.198536999101024
"71822","run8","ITSall_OTUa_3426","ITSall_OTUb_2957",0.08951431254619
"71825","run8","ITSall_OTUa_3426","ITSall_OTUc_2872",0.208389404505089
"71830","run8","ITSall_OTUa_3426","ITSall_OTUc_6",0.0733386330578098
"71831","run8","ITSall_OTUa_3426","ITSall_OTUc_967",0.135069424831256
"71835","run8","ITSall_OTUa_3426","ITSall_OTUd_1277",0.0784009682234614
"71838","run8","ITSall_OTUa_3426","ITSall_OTUd_469",0.208902623320875
"71843","run8","ITSall_OTUa_3426","ITSall_OTUd_419",0.166625251793288
"71847","run8","ITSall_OTUa_3426","ITSall_OTUd_529",0.0921906039631372
"71848","run8","ITSall_OTUa_3426","ITSall_OTUd_533",0.253969448331256
"71854","run8","ITSall_OTUa_3426","ITSall_OTUd_168",0.130358921859467
"71855","run8","ITSall_OTUa_3426","ITSall_OTUd_146",0.142854944114098
"71861","run8","ITSall_OTUa_3426","ITSall_OTUd_80",0.0778196269372961
"71864","run8","ITSall_OTUa_3426","ITSall_OTUd_86",-0.0866902550476206
"71874","run8","ITSall_OTUa_3426","ITSall_OTUd_217",0.0849967078806517
"71875","run8","ITSall_OTUa_3426","ITSall_OTUd_221",0.11783023064779
"71879","run8","ITSall_OTUa_3426","ITSall_OTUd_1055",0.228611626736543
"71880","run8","ITSall_OTUa_3426","ITSall_OTUd_769",0.223652322546217
"71882","run8","ITSall_OTUa_3426","ITSall_OTUd_872",0.235257591964797
"71883","run8","ITSall_OTUa_3426","ITSall_OTUd_4405",-0.124631630242337
"71884","run8","ITSall_OTUa_2979","ITSall_OTUa_3123",0.0455283544699506
"71886","run8","ITSall_OTUa_2979","ITSall_OTUa_3856",0.0954365619222502
"71888","run8","ITSall_OTUa_2979","ITSall_OTUb_6617",0.072589148904851
"71889","run8","ITSall_OTUa_2979","ITSall_OTUb_6625",0.0931285980863443
"71891","run8","ITSall_OTUa_2979","ITSall_OTUb_4992",0.0804166718523037
"71892","run8","ITSall_OTUa_2979","ITSall_OTUb_8054",0.118984683374942
"71893","run8","ITSall_OTUa_2979","ITSall_OTUb_8287",0.162346983140402
"71895","run8","ITSall_OTUa_2979","ITSall_OTUb_7195",0.171711903880604
"71898","run8","ITSall_OTUa_2979","ITSall_OTUb_7311",0.102042121289191
"71902","run8","ITSall_OTUa_2979","ITSall_OTUb_2612",0.149269491206386
"71904","run8","ITSall_OTUa_2979","ITSall_OTUb_2480",0.159557437133686
"71907","run8","ITSall_OTUa_2979","ITSall_OTUb_3013",0.156904224021057
"71908","run8","ITSall_OTUa_2979","ITSall_OTUb_2957",0.0644167831839971
"71911","run8","ITSall_OTUa_2979","ITSall_OTUc_2872",0.176311437303761
"71912","run8","ITSall_OTUa_2979","ITSall_OTUc_577",0.0631966579396786
"71917","run8","ITSall_OTUa_2979","ITSall_OTUc_967",0.105918836001567
"71921","run8","ITSall_OTUa_2979","ITSall_OTUd_1277",0.0671312741447906
"71924","run8","ITSall_OTUa_2979","ITSall_OTUd_469",0.170253473042763
"71929","run8","ITSall_OTUa_2979","ITSall_OTUd_419",0.129437497641823
"71934","run8","ITSall_OTUa_2979","ITSall_OTUd_533",0.20447923492203
"71940","run8","ITSall_OTUa_2979","ITSall_OTUd_168",0.109430527298007
"71941","run8","ITSall_OTUa_2979","ITSall_OTUd_146",0.110944931880224
"71947","run8","ITSall_OTUa_2979","ITSall_OTUd_80",0.0610581870197069
"71960","run8","ITSall_OTUa_2979","ITSall_OTUd_217",0.0678638812702069
"71962","run8","ITSall_OTUa_2979","ITSall_OTUd_188",0.0597814023037335
"71965","run8","ITSall_OTUa_2979","ITSall_OTUd_1055",0.188589088027724
"71966","run8","ITSall_OTUa_2979","ITSall_OTUd_769",0.183968926192441
"71968","run8","ITSall_OTUa_2979","ITSall_OTUd_872",0.186774997236506
"71971","run8","ITSall_OTUa_3123","ITSall_OTUa_3856",0.0751205407941517
"71974","run8","ITSall_OTUa_3123","ITSall_OTUb_6625",0.0788216457551572
"71977","run8","ITSall_OTUa_3123","ITSall_OTUb_8054",0.101284496667388
"71978","run8","ITSall_OTUa_3123","ITSall_OTUb_8287",0.122808749978634
"71979","run8","ITSall_OTUa_3123","ITSall_OTUb_8000",0.116783922121747
"71980","run8","ITSall_OTUa_3123","ITSall_OTUb_7195",0.148495282518735
"71983","run8","ITSall_OTUa_3123","ITSall_OTUb_7311",0.103001224734222
"71987","run8","ITSall_OTUa_3123","ITSall_OTUb_2612",0.126248967433253
"71989","run8","ITSall_OTUa_3123","ITSall_OTUb_2480",0.117783644887271
"71992","run8","ITSall_OTUa_3123","ITSall_OTUb_3013",0.14485981587767
"71996","run8","ITSall_OTUa_3123","ITSall_OTUc_2872",0.161637075824961
"71997","run8","ITSall_OTUa_3123","ITSall_OTUc_577",0.0543550181728117
"71999","run8","ITSall_OTUa_3123","ITSall_OTUc_723",0.0510642239321397
"72002","run8","ITSall_OTUa_3123","ITSall_OTUc_967",0.108986166502518
"72006","run8","ITSall_OTUa_3123","ITSall_OTUd_1277",0.0518285051127581
"72007","run8","ITSall_OTUa_3123","ITSall_OTUd_8215",0.098655670010562
"72009","run8","ITSall_OTUa_3123","ITSall_OTUd_469",0.154661897664662
"72014","run8","ITSall_OTUa_3123","ITSall_OTUd_419",0.127693531936512
"72016","run8","ITSall_OTUa_3123","ITSall_OTUd_557",0.113830649972456
"72019","run8","ITSall_OTUa_3123","ITSall_OTUd_533",0.161455428541757
"72025","run8","ITSall_OTUa_3123","ITSall_OTUd_168",0.089503083762232
"72041","run8","ITSall_OTUa_3123","ITSall_OTUd_341",0.117369248257505
"72045","run8","ITSall_OTUa_3123","ITSall_OTUd_217",0.0636642320005832
"72046","run8","ITSall_OTUa_3123","ITSall_OTUd_221",0.0872656997886432
"72047","run8","ITSall_OTUa_3123","ITSall_OTUd_188",0.0488336001105103
"72049","run8","ITSall_OTUa_3123","ITSall_OTUd_222",0.0520408234436669
"72050","run8","ITSall_OTUa_3123","ITSall_OTUd_1055",0.173801004085879
"72051","run8","ITSall_OTUa_3123","ITSall_OTUd_769",0.172415930642992
"72053","run8","ITSall_OTUa_3123","ITSall_OTUd_872",0.180127491645586
"72056","run8","ITSall_OTUa_3758","ITSall_OTUb_6068",0.434067526357785
"72059","run8","ITSall_OTUa_3758","ITSall_OTUb_6268",0.329827083865331
"72063","run8","ITSall_OTUa_3758","ITSall_OTUb_8000",0.303194646375026
"72065","run8","ITSall_OTUa_3758","ITSall_OTUb_7600",0.212773545791059
"72066","run8","ITSall_OTUa_3758","ITSall_OTUb_7634",0.211199746085239
"72067","run8","ITSall_OTUa_3758","ITSall_OTUb_7311",0.188140097691816
"72070","run8","ITSall_OTUa_3758","ITSall_OTUb_2706",0.239829934552863
"72078","run8","ITSall_OTUa_3758","ITSall_OTUc_2088",0.272505435844698
"72080","run8","ITSall_OTUa_3758","ITSall_OTUc_2872",0.253897402943284
"72084","run8","ITSall_OTUa_3758","ITSall_OTUc_39",-0.104702718927956
"72089","run8","ITSall_OTUa_3758","ITSall_OTUd_286",0.420868056577592
"72091","run8","ITSall_OTUa_3758","ITSall_OTUd_8215",0.304875662447888
"72092","run8","ITSall_OTUa_3758","ITSall_OTUd_5666",0.400549924489008
"72095","run8","ITSall_OTUa_3758","ITSall_OTUd_458",0.156193019371597
"72096","run8","ITSall_OTUa_3758","ITSall_OTUd_517",0.360107552231305
"72100","run8","ITSall_OTUa_3758","ITSall_OTUd_557",0.375282150217892
"72101","run8","ITSall_OTUa_3758","ITSall_OTUd_526",0.27028418639769
"72105","run8","ITSall_OTUa_3758","ITSall_OTUd_571",0.203418223534368
"72106","run8","ITSall_OTUa_3758","ITSall_OTUd_118",0.247578911872588
"72107","run8","ITSall_OTUa_3758","ITSall_OTUd_111",-0.082468950626007
"72108","run8","ITSall_OTUa_3758","ITSall_OTUd_165",0.309413289805853
"72112","run8","ITSall_OTUa_3758","ITSall_OTUd_154",0.240570748592627
"72115","run8","ITSall_OTUa_3758","ITSall_OTUd_9",0.454416386158998
"72117","run8","ITSall_OTUa_3758","ITSall_OTUd_83",0.243989088124525
"72118","run8","ITSall_OTUa_3758","ITSall_OTUd_85",0.207765079015063
"72119","run8","ITSall_OTUa_3758","ITSall_OTUd_86",0.20235374829523
"72121","run8","ITSall_OTUa_3758","ITSall_OTUd_65",0.0939180235443592
"72122","run8","ITSall_OTUa_3758","ITSall_OTUd_292",0.295371343514607
"72123","run8","ITSall_OTUa_3758","ITSall_OTUd_308",0.126873074826743
"72124","run8","ITSall_OTUa_3758","ITSall_OTUd_340",0.308203924252457
"72125","run8","ITSall_OTUa_3758","ITSall_OTUd_341",0.235762982319756
"72126","run8","ITSall_OTUa_3758","ITSall_OTUd_349",0.280398729842787
"72128","run8","ITSall_OTUa_3758","ITSall_OTUd_206",0.189204957260246
"72132","run8","ITSall_OTUa_3758","ITSall_OTUd_254",0.398558161024461
"72134","run8","ITSall_OTUa_3758","ITSall_OTUd_1055",0.208371315149236
"72135","run8","ITSall_OTUa_3758","ITSall_OTUd_769",0.263685308151359
"72136","run8","ITSall_OTUa_3758","ITSall_OTUd_721",0.282876741104779
"72137","run8","ITSall_OTUa_3758","ITSall_OTUd_872",0.266035683453551
"72138","run8","ITSall_OTUa_3758","ITSall_OTUd_4405",0.376932069592693
"72140","run8","ITSall_OTUa_3856","ITSall_OTUb_6617",0.111418352359517
"72141","run8","ITSall_OTUa_3856","ITSall_OTUb_6625",0.149349943190338
"72142","run8","ITSall_OTUa_3856","ITSall_OTUb_6268",0.123752822483677
"72143","run8","ITSall_OTUa_3856","ITSall_OTUb_4992",0.12284379245333
"72144","run8","ITSall_OTUa_3856","ITSall_OTUb_8054",0.188214098116565
"72145","run8","ITSall_OTUa_3856","ITSall_OTUb_8287",0.249070440065798
"72146","run8","ITSall_OTUa_3856","ITSall_OTUb_8000",0.191338750328267
"72147","run8","ITSall_OTUa_3856","ITSall_OTUb_7195",0.273051392448996
"72148","run8","ITSall_OTUa_3856","ITSall_OTUb_7600",0.115297385779519
"72150","run8","ITSall_OTUa_3856","ITSall_OTUb_7311",0.177346980814263
"72154","run8","ITSall_OTUa_3856","ITSall_OTUb_2612",0.227220580988556
"72156","run8","ITSall_OTUa_3856","ITSall_OTUb_2480",0.236657819605162
"72158","run8","ITSall_OTUa_3856","ITSall_OTUb_2893",0.152365351284845
"72159","run8","ITSall_OTUa_3856","ITSall_OTUb_3013",0.258707731752003
"72160","run8","ITSall_OTUa_3856","ITSall_OTUb_2957",0.0942490952623287
"72163","run8","ITSall_OTUa_3856","ITSall_OTUc_2872",0.290223738664985
"72164","run8","ITSall_OTUa_3856","ITSall_OTUc_577",0.098837993250094
"72166","run8","ITSall_OTUa_3856","ITSall_OTUc_723",0.0926119189495305
"72169","run8","ITSall_OTUa_3856","ITSall_OTUc_967",0.178587247639149
"72173","run8","ITSall_OTUa_3856","ITSall_OTUd_1277",0.102276960137094
"72174","run8","ITSall_OTUa_3856","ITSall_OTUd_8215",0.156071970586429
"72176","run8","ITSall_OTUa_3856","ITSall_OTUd_469",0.278099443683126
"72179","run8","ITSall_OTUa_3856","ITSall_OTUd_517",0.109907156980569
"72181","run8","ITSall_OTUa_3856","ITSall_OTUd_419",0.210771941998858
"72183","run8","ITSall_OTUa_3856","ITSall_OTUd_557",0.189466739994916
"72185","run8","ITSall_OTUa_3856","ITSall_OTUd_529",0.0979753158269955
"72186","run8","ITSall_OTUa_3856","ITSall_OTUd_533",0.316151086790749
"72192","run8","ITSall_OTUa_3856","ITSall_OTUd_168",0.16941051693568
"72193","run8","ITSall_OTUa_3856","ITSall_OTUd_146",0.164980922016298
"72194","run8","ITSall_OTUa_3856","ITSall_OTUd_148",0.0583253271907865
"72199","run8","ITSall_OTUa_3856","ITSall_OTUd_80",0.0913767768576007
"72201","run8","ITSall_OTUa_3856","ITSall_OTUd_85",0.098924021690809
"72206","run8","ITSall_OTUa_3856","ITSall_OTUd_308",0.0960123096902945
"72208","run8","ITSall_OTUa_3856","ITSall_OTUd_341",0.172212613464308
"72209","run8","ITSall_OTUa_3856","ITSall_OTUd_349",0.0764992723963198
"72212","run8","ITSall_OTUa_3856","ITSall_OTUd_217",0.114844268477398
"72213","run8","ITSall_OTUa_3856","ITSall_OTUd_221",0.168906992273502
"72214","run8","ITSall_OTUa_3856","ITSall_OTUd_188",0.094998116006617
"72216","run8","ITSall_OTUa_3856","ITSall_OTUd_222",0.0819141684919615
"72217","run8","ITSall_OTUa_3856","ITSall_OTUd_1055",0.306194419576805
"72218","run8","ITSall_OTUa_3856","ITSall_OTUd_769",0.301252693142156
"72219","run8","ITSall_OTUa_3856","ITSall_OTUd_721",0.112702788559688
"72220","run8","ITSall_OTUa_3856","ITSall_OTUd_872",0.314572748344181
"72224","run8","ITSall_OTUb_6068","ITSall_OTUb_6268",0.270383421603231
"72228","run8","ITSall_OTUb_6068","ITSall_OTUb_8000",0.2364912633656
"72230","run8","ITSall_OTUb_6068","ITSall_OTUb_7600",0.151823588165853
"72234","run8","ITSall_OTUb_6068","ITSall_OTUb_2679",-0.0707285403292522
"72235","run8","ITSall_OTUb_6068","ITSall_OTUb_2706",0.222981715296729
"72240","run8","ITSall_OTUb_6068","ITSall_OTUb_2893",-0.201428993979078
"72243","run8","ITSall_OTUb_6068","ITSall_OTUc_2088",0.223276211691543
"72249","run8","ITSall_OTUb_6068","ITSall_OTUc_39",-0.0953529954311791
"72254","run8","ITSall_OTUb_6068","ITSall_OTUd_286",0.373175562872842
"72257","run8","ITSall_OTUb_6068","ITSall_OTUd_5666",0.341253731448672
"72260","run8","ITSall_OTUb_6068","ITSall_OTUd_458",0.144065578454679
"72261","run8","ITSall_OTUb_6068","ITSall_OTUd_517",0.288893587018948
"72265","run8","ITSall_OTUb_6068","ITSall_OTUd_557",0.288271636440015
"72266","run8","ITSall_OTUb_6068","ITSall_OTUd_526",0.228076958055898
"72270","run8","ITSall_OTUb_6068","ITSall_OTUd_571",0.198713008968833
"72271","run8","ITSall_OTUb_6068","ITSall_OTUd_118",0.217347335503073
"72272","run8","ITSall_OTUb_6068","ITSall_OTUd_111",-0.0740538990596584
"72273","run8","ITSall_OTUb_6068","ITSall_OTUd_165",0.332608563293088
"72277","run8","ITSall_OTUb_6068","ITSall_OTUd_154",0.219726184263506
"72280","run8","ITSall_OTUb_6068","ITSall_OTUd_9",0.424801232975119
"72282","run8","ITSall_OTUb_6068","ITSall_OTUd_83",0.216300677347829
"72283","run8","ITSall_OTUb_6068","ITSall_OTUd_85",0.156199544726277
"72284","run8","ITSall_OTUb_6068","ITSall_OTUd_86",0.213304223749436
"72286","run8","ITSall_OTUb_6068","ITSall_OTUd_65",0.0811352945812893
"72287","run8","ITSall_OTUb_6068","ITSall_OTUd_292",0.247933495291119
"72288","run8","ITSall_OTUb_6068","ITSall_OTUd_308",0.0883249270599877
"72289","run8","ITSall_OTUb_6068","ITSall_OTUd_340",0.246896932639349
"72291","run8","ITSall_OTUb_6068","ITSall_OTUd_349",0.237034781195283
"72293","run8","ITSall_OTUb_6068","ITSall_OTUd_206",0.133499798195434
"72297","run8","ITSall_OTUb_6068","ITSall_OTUd_254",0.361514405566981
"72301","run8","ITSall_OTUb_6068","ITSall_OTUd_721",0.223372404794937
"72303","run8","ITSall_OTUb_6068","ITSall_OTUd_4405",0.369809520124481
"72304","run8","ITSall_OTUb_6617","ITSall_OTUb_6625",0.110397492240096
"72306","run8","ITSall_OTUb_6617","ITSall_OTUb_4992",0.091304031816824
"72307","run8","ITSall_OTUb_6617","ITSall_OTUb_8054",0.145402503666608
"72308","run8","ITSall_OTUb_6617","ITSall_OTUb_8287",0.182707063483963
"72309","run8","ITSall_OTUb_6617","ITSall_OTUb_8000",0.168119690181348
"72310","run8","ITSall_OTUb_6617","ITSall_OTUb_7195",0.217993039699459
"72313","run8","ITSall_OTUb_6617","ITSall_OTUb_7311",0.15272909688753
"72317","run8","ITSall_OTUb_6617","ITSall_OTUb_2612",0.186435352142963
"72319","run8","ITSall_OTUb_6617","ITSall_OTUb_2480",0.174585245224743
"72321","run8","ITSall_OTUb_6617","ITSall_OTUb_2893",0.09943807428047
"72322","run8","ITSall_OTUb_6617","ITSall_OTUb_3013",0.211042684879285
"72323","run8","ITSall_OTUb_6617","ITSall_OTUb_2957",0.0672735926794496
"72326","run8","ITSall_OTUb_6617","ITSall_OTUc_2872",0.239005919556119
"72327","run8","ITSall_OTUb_6617","ITSall_OTUc_577",0.0797609686862533
"72329","run8","ITSall_OTUb_6617","ITSall_OTUc_723",0.0801720477177022
"72332","run8","ITSall_OTUb_6617","ITSall_OTUc_967",0.153244705101603
"72336","run8","ITSall_OTUb_6617","ITSall_OTUd_1277",0.0808134182834656
"72337","run8","ITSall_OTUb_6617","ITSall_OTUd_8215",0.143974888820069
"72339","run8","ITSall_OTUb_6617","ITSall_OTUd_469",0.224797250785179
"72342","run8","ITSall_OTUb_6617","ITSall_OTUd_517",0.106782645921555
"72344","run8","ITSall_OTUb_6617","ITSall_OTUd_419",0.171991913804962
"72346","run8","ITSall_OTUb_6617","ITSall_OTUd_557",0.166908726303302
"72348","run8","ITSall_OTUb_6617","ITSall_OTUd_529",0.065819688255445
"72349","run8","ITSall_OTUb_6617","ITSall_OTUd_533",0.235236474693366
"72355","run8","ITSall_OTUb_6617","ITSall_OTUd_168",0.127190575639988
"72356","run8","ITSall_OTUb_6617","ITSall_OTUd_146",0.120501372381684
"72357","run8","ITSall_OTUb_6617","ITSall_OTUd_148",0.0506663188522354
"72362","run8","ITSall_OTUb_6617","ITSall_OTUd_80",0.0690148200683947
"72369","run8","ITSall_OTUb_6617","ITSall_OTUd_308",0.0846835847576422
"72371","run8","ITSall_OTUb_6617","ITSall_OTUd_341",0.155879033552592
"72374","run8","ITSall_OTUb_6617","ITSall_OTUd_206",0.0883380168031108
"72375","run8","ITSall_OTUb_6617","ITSall_OTUd_217",0.0934561532196644
"72376","run8","ITSall_OTUb_6617","ITSall_OTUd_221",0.136532310791877
"72377","run8","ITSall_OTUb_6617","ITSall_OTUd_188",0.0717144053401731
"72379","run8","ITSall_OTUb_6617","ITSall_OTUd_222",0.0690504125623562
"72380","run8","ITSall_OTUb_6617","ITSall_OTUd_1055",0.249599875968594
"72381","run8","ITSall_OTUb_6617","ITSall_OTUd_769",0.249424790422656
"72383","run8","ITSall_OTUb_6617","ITSall_OTUd_872",0.255336803269474
