"","unique","species","size","time","totalSampleDryMass","density","fruiting","insects","drill","bark_density","xylem_density","total_density","notes","timeZeroMass","timeZeroDensity","pmr","SpeciesCode"
"210","EUSC39","EUSC","large",0,237.040078245102,NA,NA,NA,NA,NA,NA,NA,NA,237.040078245102,NA,1,"eusc"
"211","EUSC314","EUSC","large",0,247.726381692841,NA,NA,NA,NA,NA,NA,NA,NA,247.726381692841,NA,1,"eusc"
"212","EUSC36","EUSC","large",0,220.039921876071,NA,NA,NA,NA,NA,NA,NA,NA,220.039921876071,NA,1,"eusc"
"213","EUSC38","EUSC","large",0,213.489836362485,NA,NA,NA,NA,NA,NA,NA,NA,213.489836362485,NA,1,"eusc"
"214","EUSC310","EUSC","large",0,219.25391161444,NA,NA,NA,NA,NA,NA,NA,NA,219.25391161444,NA,1,"eusc"
"215","EUSC210","EUSC","large",0,171.526337695118,NA,NA,NA,NA,NA,NA,NA,NA,171.526337695118,NA,1,"eusc"
"216","EUSC24","EUSC","large",0,112.446713931593,NA,NA,NA,NA,NA,NA,NA,NA,112.446713931593,NA,1,"eusc"
"217","EUSC17","EUSC","large",0,155.788951910345,NA,NA,NA,NA,NA,NA,NA,NA,155.788951910345,NA,1,"eusc"
"218","EUSC33","EUSC","large",0,206.995587643441,NA,NA,NA,NA,NA,NA,NA,NA,206.995587643441,NA,1,"eusc"
"219","EUSC117","EUSC","large",0,194.419423457356,NA,NA,NA,NA,NA,NA,NA,NA,194.419423457356,NA,1,"eusc"
"220","EUSC18","EUSC","large",0,143.449020316553,NA,NA,NA,NA,NA,NA,NA,NA,143.449020316553,NA,1,"eusc"
"221","EUSC118","EUSC","large",0,204.001876428379,NA,NA,NA,NA,NA,NA,NA,NA,204.001876428379,NA,1,"eusc"
"222","EUSC22","EUSC","large",0,126.320009806271,NA,NA,NA,NA,NA,NA,NA,NA,126.320009806271,NA,1,"eusc"
"223","EUSC215","EUSC","large",0,172.527104858833,NA,NA,NA,NA,NA,NA,NA,NA,172.527104858833,NA,1,"eusc"
"224","EUSC214","EUSC","large",0,162.734190123767,NA,NA,NA,NA,NA,NA,NA,NA,162.734190123767,NA,1,"eusc"
"225","EUSC37","EUSC","large",0,210.76671884405,NA,NA,NA,NA,NA,NA,NA,NA,210.76671884405,NA,1,"eusc"
"226","EUSC12","EUSC","large",0,86.8519863411288,NA,NA,NA,NA,NA,NA,NA,NA,86.8519863411288,NA,1,"eusc"
"227","EUSC27","EUSC","large",0,144.260801406434,NA,NA,NA,NA,NA,NA,NA,NA,144.260801406434,NA,1,"eusc"
"228","EUSC313","EUSC","large",0,253.907085334841,NA,NA,NA,NA,NA,NA,NA,NA,253.907085334841,NA,1,"eusc"
"229","EUSC315","EUSC","large",0,267.170471607598,NA,NA,NA,NA,NA,NA,NA,NA,267.170471607598,NA,1,"eusc"
"230","EUSC26","EUSC","large",0,141.550569302124,NA,NA,NA,NA,NA,NA,NA,NA,141.550569302124,NA,1,"eusc"
"231","EUSC23","EUSC","large",0,113.284265849724,NA,NA,NA,NA,NA,NA,NA,NA,113.284265849724,NA,1,"eusc"
"232","EUSC115","EUSC","large",0,198.645839290384,NA,NA,NA,NA,NA,NA,NA,NA,198.645839290384,NA,1,"eusc"
"233","EUSC14","EUSC","large",0,101.171976572142,NA,NA,NA,NA,NA,NA,NA,NA,101.171976572142,NA,1,"eusc"
"234","EUSC211","EUSC","large",0,174.580180842763,NA,NA,NA,NA,NA,NA,NA,NA,174.580180842763,NA,1,"eusc"
"235","EUSC316","EUSC","large",0,283.019530981455,NA,NA,NA,NA,NA,NA,NA,NA,283.019530981455,NA,1,"eusc"
"236","EUTE37","EUTE","large",0,193.357415432702,NA,NA,NA,NA,NA,NA,NA,NA,193.357415432702,NA,1,"eute"
"237","EUTE16","EUTE","large",0,316.935878454943,NA,NA,NA,NA,NA,NA,NA,NA,316.935878454943,NA,1,"eute"
"238","EUTE27","EUTE","large",0,140.154306123576,NA,NA,NA,NA,NA,NA,NA,NA,140.154306123576,NA,1,"eute"
"239","EUTE318","EUTE","large",0,257.23919289365,NA,NA,NA,NA,NA,NA,NA,NA,257.23919289365,NA,1,"eute"
"240","EUTE19","EUTE","large",0,300.06183470228,NA,NA,NA,NA,NA,NA,NA,NA,300.06183470228,NA,1,"eute"
"241","EUTE31","EUTE","large",0,147.38310122298,NA,NA,NA,NA,NA,NA,NA,NA,147.38310122298,NA,1,"eute"
"242","EUTE28","EUTE","large",0,115.321389814814,NA,NA,NA,NA,NA,NA,NA,NA,115.321389814814,NA,1,"eute"
"243","EUTE312","EUTE","large",0,232.581083863251,NA,NA,NA,NA,NA,NA,NA,NA,232.581083863251,NA,1,"eute"
"244","EUTE18","EUTE","large",0,325.609404296119,NA,NA,NA,NA,NA,NA,NA,NA,325.609404296119,NA,1,"eute"
"245","EUTE14","EUTE","large",0,326.241795332554,NA,NA,NA,NA,NA,NA,NA,NA,326.241795332554,NA,1,"eute"
"246","EUTE113","EUTE","large",0,229.815015752668,NA,NA,NA,NA,NA,NA,NA,NA,229.815015752668,NA,1,"eute"
"247","EUTE317","EUTE","large",0,250.6325060496,NA,NA,NA,NA,NA,NA,NA,NA,250.6325060496,NA,1,"eute"
"248","EUTE310","EUTE","large",0,216.092644401097,NA,NA,NA,NA,NA,NA,NA,NA,216.092644401097,NA,1,"eute"
"249","EUTE11","EUTE","large",0,335.398611884501,NA,NA,NA,NA,NA,NA,NA,NA,335.398611884501,NA,1,"eute"
"250","EUTE316","EUTE","large",0,242.740471570521,NA,NA,NA,NA,NA,NA,NA,NA,242.740471570521,NA,1,"eute"
"251","EUTE25","EUTE","large",0,191.300859216655,NA,NA,NA,NA,NA,NA,NA,NA,191.300859216655,NA,1,"eute"
"252","EUTE34","EUTE","large",0,195.357416352807,NA,NA,NA,NA,NA,NA,NA,NA,195.357416352807,NA,1,"eute"
"253","EUTE17","EUTE","large",0,325.264931129932,NA,NA,NA,NA,NA,NA,NA,NA,325.264931129932,NA,1,"eute"
"254","EUTE313","EUTE","large",0,227.928125424446,NA,NA,NA,NA,NA,NA,NA,NA,227.928125424446,NA,1,"eute"
"255","EUTE33","EUTE","large",0,217.007811917238,NA,NA,NA,NA,NA,NA,NA,NA,217.007811917238,NA,1,"eute"
"256","EUTE15","EUTE","large",0,339.809924967921,NA,NA,NA,NA,NA,NA,NA,NA,339.809924967921,NA,1,"eute"
"257","EUTE110","EUTE","large",0,282.534834351023,NA,NA,NA,NA,NA,NA,NA,NA,282.534834351023,NA,1,"eute"
"258","EUTE22","EUTE","large",0,185.840702463052,NA,NA,NA,NA,NA,NA,NA,NA,185.840702463052,NA,1,"eute"
"259","EUTE13","EUTE","large",0,322.57084248691,NA,NA,NA,NA,NA,NA,NA,NA,322.57084248691,NA,1,"eute"
"260","EUTE311","EUTE","large",0,226.123497344865,NA,NA,NA,NA,NA,NA,NA,NA,226.123497344865,NA,1,"eute"
"261","EUTE35","EUTE","large",0,205.383127906035,NA,NA,NA,NA,NA,NA,NA,NA,205.383127906035,NA,1,"eute"
"262","EUTE32","EUTE","large",0,146.349681724417,NA,NA,NA,NA,NA,NA,NA,NA,146.349681724417,NA,1,"eute"
"263","EUTE23","EUTE","large",0,179.804709968955,NA,NA,NA,NA,NA,NA,NA,NA,179.804709968955,NA,1,"eute"
"264","EUTE314","EUTE","large",0,241.671062338177,NA,NA,NA,NA,NA,NA,NA,NA,241.671062338177,NA,1,"eute"
"265","EUTE115","EUTE","large",0,224.462828200407,NA,NA,NA,NA,NA,NA,NA,NA,224.462828200407,NA,1,"eute"
"266","EUTE114","EUTE","large",0,214.467964990421,NA,NA,NA,NA,NA,NA,NA,NA,214.467964990421,NA,1,"eute"
"267","EUTE111","EUTE","large",0,318.344619462935,NA,NA,NA,NA,NA,NA,NA,NA,318.344619462935,NA,1,"eute"
"268","EUTE315","EUTE","large",0,251.311169600896,NA,NA,NA,NA,NA,NA,NA,NA,251.311169600896,NA,1,"eute"
"269","EUTE38","EUTE","large",0,201.861275386055,NA,NA,NA,NA,NA,NA,NA,NA,201.861275386055,NA,1,"eute"
"270","EUTE24","EUTE","large",0,193.68646442727,NA,NA,NA,NA,NA,NA,NA,NA,193.68646442727,NA,1,"eute"
"271","EUTE12","EUTE","large",0,334.406323510259,NA,NA,NA,NA,NA,NA,NA,NA,334.406323510259,NA,1,"eute"
"272","EUTE319","EUTE","large",0,271.79961090326,NA,NA,NA,NA,NA,NA,NA,NA,271.79961090326,NA,1,"eute"
"273","EUTE39","EUTE","large",0,212.858709751364,NA,NA,NA,NA,NA,NA,NA,NA,212.858709751364,NA,1,"eute"
"274","EUTE21","EUTE","large",0,177.845840173171,NA,NA,NA,NA,NA,NA,NA,NA,177.845840173171,NA,1,"eute"
"275","EUTE112","EUTE","large",0,295.120958393228,NA,NA,NA,NA,NA,NA,NA,NA,295.120958393228,NA,1,"eute"
"276","EUTE26","EUTE","large",0,199.079783103852,NA,NA,NA,NA,NA,NA,NA,NA,199.079783103852,NA,1,"eute"
"277","EUTE36","EUTE","large",0,192.478237650342,NA,NA,NA,NA,NA,NA,NA,NA,192.478237650342,NA,1,"eute"
"278","EXCU13","EXCU","large",0,139.2245758709,NA,NA,NA,NA,NA,NA,NA,NA,139.2245758709,NA,1,"excu"
"279","EXCU19","EXCU","large",0,99.2528416498634,NA,NA,NA,NA,NA,NA,NA,NA,99.2528416498634,NA,1,"excu"
"280","EXCU29","EXCU","large",0,170.407216080115,NA,NA,NA,NA,NA,NA,NA,NA,170.407216080115,NA,1,"excu"
"281","EXCU211","EXCU","large",0,175.680672487208,NA,NA,NA,NA,NA,NA,NA,NA,175.680672487208,NA,1,"excu"
"282","EXCU27","EXCU","large",0,138.329686298787,NA,NA,NA,NA,NA,NA,NA,NA,138.329686298787,NA,1,"excu"
"283","EXCU28","EXCU","large",0,147.672759569536,NA,NA,NA,NA,NA,NA,NA,NA,147.672759569536,NA,1,"excu"
"284","EXCU12","EXCU","large",0,156.078329479024,NA,NA,NA,NA,NA,NA,NA,NA,156.078329479024,NA,1,"excu"
"285","EXCU21","EXCU","large",0,122.498663630221,NA,NA,NA,NA,NA,NA,NA,NA,122.498663630221,NA,1,"excu"
"286","EXCU16","EXCU","large",0,110.849119021825,NA,NA,NA,NA,NA,NA,NA,NA,110.849119021825,NA,1,"excu"
"287","EXCU23","EXCU","large",0,123.707829897302,NA,NA,NA,NA,NA,NA,NA,NA,123.707829897302,NA,1,"excu"
"288","EXCU311","EXCU","large",0,123.19113770388,NA,NA,NA,NA,NA,NA,NA,NA,123.19113770388,NA,1,"excu"
"289","EXCU212","EXCU","large",0,200.540491731555,NA,NA,NA,NA,NA,NA,NA,NA,200.540491731555,NA,1,"excu"
"290","EXCU33","EXCU","large",0,197.632100622188,NA,NA,NA,NA,NA,NA,NA,NA,197.632100622188,NA,1,"excu"
"291","EXCU37","EXCU","large",0,148.636896549015,NA,NA,NA,NA,NA,NA,NA,NA,148.636896549015,NA,1,"excu"
"292","EXCU38","EXCU","large",0,148.018996606365,NA,NA,NA,NA,NA,NA,NA,NA,148.018996606365,NA,1,"excu"
"293","EXCU17","EXCU","large",0,105.117564381388,NA,NA,NA,NA,NA,NA,NA,NA,105.117564381388,NA,1,"excu"
"294","EXCU25","EXCU","large",0,126.834616676053,NA,NA,NA,NA,NA,NA,NA,NA,126.834616676053,NA,1,"excu"
"295","EXCU15","EXCU","large",0,138.452200942588,NA,NA,NA,NA,NA,NA,NA,NA,138.452200942588,NA,1,"excu"
"296","EXCU18","EXCU","large",0,100.24361224756,NA,NA,NA,NA,NA,NA,NA,NA,100.24361224756,NA,1,"excu"
"297","EXCU34","EXCU","large",0,183.638797610639,NA,NA,NA,NA,NA,NA,NA,NA,183.638797610639,NA,1,"excu"
"298","EXCU39","EXCU","large",0,133.136130746347,NA,NA,NA,NA,NA,NA,NA,NA,133.136130746347,NA,1,"excu"
"299","EXCU310","EXCU","large",0,126.072895195029,NA,NA,NA,NA,NA,NA,NA,NA,126.072895195029,NA,1,"excu"
"300","EXCU312","EXCU","large",0,128.342079467172,NA,NA,NA,NA,NA,NA,NA,NA,128.342079467172,NA,1,"excu"
"301","EXCU24","EXCU","large",0,125.694697816338,NA,NA,NA,NA,NA,NA,NA,NA,125.694697816338,NA,1,"excu"
"302","EXCU313","EXCU","large",0,136.795589889451,NA,NA,NA,NA,NA,NA,NA,NA,136.795589889451,NA,1,"excu"
"303","EXCU31","EXCU","large",0,186.062456868445,NA,NA,NA,NA,NA,NA,NA,NA,186.062456868445,NA,1,"excu"
"304","EXCU14","EXCU","large",0,133.317239350227,NA,NA,NA,NA,NA,NA,NA,NA,133.317239350227,NA,1,"excu"
"305","EXCU35","EXCU","large",0,162.885882295453,NA,NA,NA,NA,NA,NA,NA,NA,162.885882295453,NA,1,"excu"
"306","EXCU11","EXCU","large",0,157.255535404243,NA,NA,NA,NA,NA,NA,NA,NA,157.255535404243,NA,1,"excu"
"307","EXCU32","EXCU","large",0,173.970794197635,NA,NA,NA,NA,NA,NA,NA,NA,173.970794197635,NA,1,"excu"
"308","EXCU210","EXCU","large",0,191.772704614307,NA,NA,NA,NA,NA,NA,NA,NA,191.772704614307,NA,1,"excu"
"309","EXCU26","EXCU","large",0,134.819375417702,NA,NA,NA,NA,NA,NA,NA,NA,134.819375417702,NA,1,"excu"
"310","EXCU22","EXCU","large",0,120.581043118551,NA,NA,NA,NA,NA,NA,NA,NA,120.581043118551,NA,1,"excu"
"311","EXCU36","EXCU","large",0,157.457950902697,NA,NA,NA,NA,NA,NA,NA,NA,157.457950902697,NA,1,"excu"
"312","JASC25","JASC","large",0,165.673513123353,NA,NA,NA,NA,NA,NA,NA,NA,165.673513123353,NA,1,"jasc"
"313","JASC311","JASC","large",0,178.442029085866,NA,NA,NA,NA,NA,NA,NA,NA,178.442029085866,NA,1,"jasc"
"314","JASC318","JASC","large",0,129.553722936715,NA,NA,NA,NA,NA,NA,NA,NA,129.553722936715,NA,1,"jasc"
"315","JASC36","JASC","large",0,193.257890652124,NA,NA,NA,NA,NA,NA,NA,NA,193.257890652124,NA,1,"jasc"
"316","JASC21","JASC","large",0,231.350053223216,NA,NA,NA,NA,NA,NA,NA,NA,231.350053223216,NA,1,"jasc"
"317","JASC17","JASC","large",0,182.738571268374,NA,NA,NA,NA,NA,NA,NA,NA,182.738571268374,NA,1,"jasc"
"318","JASC117","JASC","large",0,140.736266952664,NA,NA,NA,NA,NA,NA,NA,NA,140.736266952664,NA,1,"jasc"
"319","JASC319","JASC","large",0,127.321827870097,NA,NA,NA,NA,NA,NA,NA,NA,127.321827870097,NA,1,"jasc"
"320","JASC116","JASC","large",0,136.09369452727,NA,NA,NA,NA,NA,NA,NA,NA,136.09369452727,NA,1,"jasc"
"321","JASC34","JASC","large",0,211.33220367223,NA,NA,NA,NA,NA,NA,NA,NA,211.33220367223,NA,1,"jasc"
"322","JASC28","JASC","large",0,137.062579207352,NA,NA,NA,NA,NA,NA,NA,NA,137.062579207352,NA,1,"jasc"
"323","JASC211","JASC","large",0,123.676975978359,NA,NA,NA,NA,NA,NA,NA,NA,123.676975978359,NA,1,"jasc"
"324","JASC316","JASC","large",0,133.740688875642,NA,NA,NA,NA,NA,NA,NA,NA,133.740688875642,NA,1,"jasc"
"325","JASC210","JASC","large",0,112.702050108141,NA,NA,NA,NA,NA,NA,NA,NA,112.702050108141,NA,1,"jasc"
"326","JASC111","JASC","large",0,156.417204126139,NA,NA,NA,NA,NA,NA,NA,NA,156.417204126139,NA,1,"jasc"
"327","JASC26","JASC","large",0,149.277446781247,NA,NA,NA,NA,NA,NA,NA,NA,149.277446781247,NA,1,"jasc"
"328","JASC23","JASC","large",0,171.28497022883,NA,NA,NA,NA,NA,NA,NA,NA,171.28497022883,NA,1,"jasc"
"329","JASC29","JASC","large",0,154.312186815246,NA,NA,NA,NA,NA,NA,NA,NA,154.312186815246,NA,1,"jasc"
"330","JASC35","JASC","large",0,199.711354681958,NA,NA,NA,NA,NA,NA,NA,NA,199.711354681958,NA,1,"jasc"
"331","JASC114","JASC","large",0,138.850402128933,NA,NA,NA,NA,NA,NA,NA,NA,138.850402128933,NA,1,"jasc"
"332","JASC13","JASC","large",0,195.368675133732,NA,NA,NA,NA,NA,NA,NA,NA,195.368675133732,NA,1,"jasc"
"333","JASC113","JASC","large",0,138.890772323936,NA,NA,NA,NA,NA,NA,NA,NA,138.890772323936,NA,1,"jasc"
"334","JASC37","JASC","large",0,194.376721770791,NA,NA,NA,NA,NA,NA,NA,NA,194.376721770791,NA,1,"jasc"
"335","JASC115","JASC","large",0,137.126018085215,NA,NA,NA,NA,NA,NA,NA,NA,137.126018085215,NA,1,"jasc"
"336","JASC219","JASC","large",0,115.527963758381,NA,NA,NA,NA,NA,NA,NA,NA,115.527963758381,NA,1,"jasc"
"337","JASC24","JASC","large",0,167.017263899896,NA,NA,NA,NA,NA,NA,NA,NA,167.017263899896,NA,1,"jasc"
"338","JASC314","JASC","large",0,158.130053828427,NA,NA,NA,NA,NA,NA,NA,NA,158.130053828427,NA,1,"jasc"
"339","JASC38","JASC","large",0,182.294499123336,NA,NA,NA,NA,NA,NA,NA,NA,182.294499123336,NA,1,"jasc"
"340","JASC18","JASC","large",0,168.943498918631,NA,NA,NA,NA,NA,NA,NA,NA,168.943498918631,NA,1,"jasc"
"341","JASC33","JASC","large",0,214.429174346065,NA,NA,NA,NA,NA,NA,NA,NA,214.429174346065,NA,1,"jasc"
"342","JASC39","JASC","large",0,182.32333497691,NA,NA,NA,NA,NA,NA,NA,NA,182.32333497691,NA,1,"jasc"
"343","JASC118","JASC","large",0,134.530791263566,NA,NA,NA,NA,NA,NA,NA,NA,134.530791263566,NA,1,"jasc"
"344","JASC110","JASC","large",0,150.021411803453,NA,NA,NA,NA,NA,NA,NA,NA,150.021411803453,NA,1,"jasc"
"345","JASC217","JASC","large",0,102.101990334384,NA,NA,NA,NA,NA,NA,NA,NA,102.101990334384,NA,1,"jasc"
"346","JASC11","JASC","large",0,227.434144307883,NA,NA,NA,NA,NA,NA,NA,NA,227.434144307883,NA,1,"jasc"
"347","JASC32","JASC","large",0,211.274531965082,NA,NA,NA,NA,NA,NA,NA,NA,211.274531965082,NA,1,"jasc"
"348","JASC310","JASC","large",0,176.435053677124,NA,NA,NA,NA,NA,NA,NA,NA,176.435053677124,NA,1,"jasc"
"349","JASC315","JASC","large",0,149.271679610532,NA,NA,NA,NA,NA,NA,NA,NA,149.271679610532,NA,1,"jasc"
"350","JASC214","JASC","large",0,124.472845536998,NA,NA,NA,NA,NA,NA,NA,NA,124.472845536998,NA,1,"jasc"
"351","JASC112","JASC","large",0,143.383398310746,NA,NA,NA,NA,NA,NA,NA,NA,143.383398310746,NA,1,"jasc"
"352","JASC27","JASC","large",0,143.187314506444,NA,NA,NA,NA,NA,NA,NA,NA,143.187314506444,NA,1,"jasc"
"353","JASC312","JASC","large",0,162.801462107395,NA,NA,NA,NA,NA,NA,NA,NA,162.801462107395,NA,1,"jasc"
"354","JASC119","JASC","large",0,127.996586843726,NA,NA,NA,NA,NA,NA,NA,NA,127.996586843726,NA,1,"jasc"
"355","JASC218","JASC","large",0,112.667447083852,NA,NA,NA,NA,NA,NA,NA,NA,112.667447083852,NA,1,"jasc"
"356","JASC313","JASC","large",0,158.164656852716,NA,NA,NA,NA,NA,NA,NA,NA,158.164656852716,NA,1,"jasc"
"357","JASC16","JASC","large",0,167.570912288514,NA,NA,NA,NA,NA,NA,NA,NA,167.570912288514,NA,1,"jasc"
"358","JASC14","JASC","large",0,186.487232232978,NA,NA,NA,NA,NA,NA,NA,NA,186.487232232978,NA,1,"jasc"
"359","JASC31","JASC","large",0,218.552701407129,NA,NA,NA,NA,NA,NA,NA,NA,218.552701407129,NA,1,"jasc"
"360","JASC15","JASC","large",0,179.312871863797,NA,NA,NA,NA,NA,NA,NA,NA,179.312871863797,NA,1,"jasc"
"361","JASC317","JASC","large",0,135.984118283689,NA,NA,NA,NA,NA,NA,NA,NA,135.984118283689,NA,1,"jasc"
"362","JASC19","JASC","large",0,160.563799870062,NA,NA,NA,NA,NA,NA,NA,NA,160.563799870062,NA,1,"jasc"
"363","JASC22","JASC","large",0,197.404486396048,NA,NA,NA,NA,NA,NA,NA,NA,197.404486396048,NA,1,"jasc"
"364","JASC12","JASC","large",0,208.921526313454,NA,NA,NA,NA,NA,NA,NA,NA,208.921526313454,NA,1,"jasc"
"365","LEPA45","LEPA","large",0,76.2190776603236,NA,NA,NA,NA,NA,NA,NA,NA,76.2190776603236,NA,1,"lepa"
"366","LEPA23","LEPA","large",0,75.2279534357916,NA,NA,NA,NA,NA,NA,NA,NA,75.2279534357916,NA,1,"lepa"
"367","LEPA37","LEPA","large",0,136.016905873756,NA,NA,NA,NA,NA,NA,NA,NA,136.016905873756,NA,1,"lepa"
"368","LEPA311","LEPA","large",0,102.52448945569,NA,NA,NA,NA,NA,NA,NA,NA,102.52448945569,NA,1,"lepa"
"369","LEPA14","LEPA","large",0,93.5881234967947,NA,NA,NA,NA,NA,NA,NA,NA,93.5881234967947,NA,1,"lepa"
"370","LEPA46","LEPA","large",0,80.9688915669607,NA,NA,NA,NA,NA,NA,NA,NA,80.9688915669607,NA,1,"lepa"
"371","LEPA26","LEPA","large",0,88.8978853632169,NA,NA,NA,NA,NA,NA,NA,NA,88.8978853632169,NA,1,"lepa"
"372","LEPA22","LEPA","large",0,78.4883730159461,NA,NA,NA,NA,NA,NA,NA,NA,78.4883730159461,NA,1,"lepa"
"373","LEPA15","LEPA","large",0,75.6666477646828,NA,NA,NA,NA,NA,NA,NA,NA,75.6666477646828,NA,1,"lepa"
"374","LEPA19","LEPA","large",0,72.5091317925398,NA,NA,NA,NA,NA,NA,NA,NA,72.5091317925398,NA,1,"lepa"
"375","LEPA27","LEPA","large",0,76.3273972477042,NA,NA,NA,NA,NA,NA,NA,NA,76.3273972477042,NA,1,"lepa"
"376","LEPA32","LEPA","large",0,158.065357885067,NA,NA,NA,NA,NA,NA,NA,NA,158.065357885067,NA,1,"lepa"
"377","LEPA38","LEPA","large",0,136.818470820372,NA,NA,NA,NA,NA,NA,NA,NA,136.818470820372,NA,1,"lepa"
"378","LEPA33","LEPA","large",0,155.010745520935,NA,NA,NA,NA,NA,NA,NA,NA,155.010745520935,NA,1,"lepa"
"379","LEPA28","LEPA","large",0,64.7534493360924,NA,NA,NA,NA,NA,NA,NA,NA,64.7534493360924,NA,1,"lepa"
"380","LEPA13","LEPA","large",0,87.3489152636751,NA,NA,NA,NA,NA,NA,NA,NA,87.3489152636751,NA,1,"lepa"
"381","LEPA47","LEPA","large",0,76.9069070401901,NA,NA,NA,NA,NA,NA,NA,NA,76.9069070401901,NA,1,"lepa"
"382","LEPA11","LEPA","large",0,99.4698770915585,NA,NA,NA,NA,NA,NA,NA,NA,99.4698770915585,NA,1,"lepa"
"383","LEPA25","LEPA","large",0,80.2918941458323,NA,NA,NA,NA,NA,NA,NA,NA,80.2918941458323,NA,1,"lepa"
"384","LEPA24","LEPA","large",0,73.9985261190223,NA,NA,NA,NA,NA,NA,NA,NA,73.9985261190223,NA,1,"lepa"
"385","LEPA35","LEPA","large",0,165.978103743216,NA,NA,NA,NA,NA,NA,NA,NA,165.978103743216,NA,1,"lepa"
"386","LEPA41","LEPA","large",0,92.0283214385148,NA,NA,NA,NA,NA,NA,NA,NA,92.0283214385148,NA,1,"lepa"
"387","LEPA43","LEPA","large",0,80.2702302283562,NA,NA,NA,NA,NA,NA,NA,NA,80.2702302283562,NA,1,"lepa"
"388","LEPA36","LEPA","large",0,156.337660466347,NA,NA,NA,NA,NA,NA,NA,NA,156.337660466347,NA,1,"lepa"
"389","LEPA12","LEPA","large",0,99.9410672966639,NA,NA,NA,NA,NA,NA,NA,NA,99.9410672966639,NA,1,"lepa"
"390","LEPA44","LEPA","large",0,80.5518611555456,NA,NA,NA,NA,NA,NA,NA,NA,80.5518611555456,NA,1,"lepa"
"391","LEPA17","LEPA","large",0,75.1629616833632,NA,NA,NA,NA,NA,NA,NA,NA,75.1629616833632,NA,1,"lepa"
"392","LEPA21","LEPA","large",0,86.2819673279766,NA,NA,NA,NA,NA,NA,NA,NA,86.2819673279766,NA,1,"lepa"
"393","LEPA31","LEPA","large",0,150.493818727166,NA,NA,NA,NA,NA,NA,NA,NA,150.493818727166,NA,1,"lepa"
"394","LEPA16","LEPA","large",0,74.0093580777604,NA,NA,NA,NA,NA,NA,NA,NA,74.0093580777604,NA,1,"lepa"
"395","LEPA18","LEPA","large",0,64.471818408903,NA,NA,NA,NA,NA,NA,NA,NA,64.471818408903,NA,1,"lepa"
"396","LEPA42","LEPA","large",0,91.1455168013633,NA,NA,NA,NA,NA,NA,NA,NA,91.1455168013633,NA,1,"lepa"
"397","LEPA312","LEPA","large",0,87.9880008292203,NA,NA,NA,NA,NA,NA,NA,NA,87.9880008292203,NA,1,"lepa"
"398","LEPA29","LEPA","large",0,55.8387472946732,NA,NA,NA,NA,NA,NA,NA,NA,55.8387472946732,NA,1,"lepa"
"399","LEPA34","LEPA","large",0,163.194290347536,NA,NA,NA,NA,NA,NA,NA,NA,163.194290347536,NA,1,"lepa"
"400","LEPA310","LEPA","large",0,118.761595604034,NA,NA,NA,NA,NA,NA,NA,NA,118.761595604034,NA,1,"lepa"
"401","LEPA210","LEPA","large",0,50.9318699863343,NA,NA,NA,NA,NA,NA,NA,NA,50.9318699863343,NA,1,"lepa"
"402","LEPA39","LEPA","large",0,115.019153860036,NA,NA,NA,NA,NA,NA,NA,NA,115.019153860036,NA,1,"lepa"
"403","MEDE112","MEDE","large",0,118.020247684191,NA,NA,NA,NA,NA,NA,NA,NA,118.020247684191,NA,1,"mede"
"404","MEDE28","MEDE","large",0,197.885019591101,NA,NA,NA,NA,NA,NA,NA,NA,197.885019591101,NA,1,"mede"
"405","MEDE216","MEDE","large",0,246.585520715877,NA,NA,NA,NA,NA,NA,NA,NA,246.585520715877,NA,1,"mede"
"406","MEDE311","MEDE","large",0,119.564286441265,NA,NA,NA,NA,NA,NA,NA,NA,119.564286441265,NA,1,"mede"
"407","MEDE34","MEDE","large",0,106.741171124315,NA,NA,NA,NA,NA,NA,NA,NA,106.741171124315,NA,1,"mede"
"408","MEDE214","MEDE","large",0,239.184259526228,NA,NA,NA,NA,NA,NA,NA,NA,239.184259526228,NA,1,"mede"
"409","MEDE213","MEDE","large",0,255.92568959064,NA,NA,NA,NA,NA,NA,NA,NA,255.92568959064,NA,1,"mede"
"410","MEDE111","MEDE","large",0,125.259511364901,NA,NA,NA,NA,NA,NA,NA,NA,125.259511364901,NA,1,"mede"
"411","MEDE22","MEDE","large",0,158.934743535588,NA,NA,NA,NA,NA,NA,NA,NA,158.934743535588,NA,1,"mede"
"412","MEDE211","MEDE","large",0,227.454627394616,NA,NA,NA,NA,NA,NA,NA,NA,227.454627394616,NA,1,"mede"
"413","MEDE33","MEDE","large",0,107.475222336695,NA,NA,NA,NA,NA,NA,NA,NA,107.475222336695,NA,1,"mede"
"414","MEDE313","MEDE","large",0,146.152127595873,NA,NA,NA,NA,NA,NA,NA,NA,146.152127595873,NA,1,"mede"
"415","MEDE215","MEDE","large",0,242.565957525329,NA,NA,NA,NA,NA,NA,NA,NA,242.565957525329,NA,1,"mede"
"416","MEDE115","MEDE","large",0,110.310178743127,NA,NA,NA,NA,NA,NA,NA,NA,110.310178743127,NA,1,"mede"
"417","MEDE312","MEDE","large",0,130.357370474324,NA,NA,NA,NA,NA,NA,NA,NA,130.357370474324,NA,1,"mede"
"418","MEDE16","MEDE","large",0,141.580760390502,NA,NA,NA,NA,NA,NA,NA,NA,141.580760390502,NA,1,"mede"
